1,001 Carlow Urban,Carlow,Southern,30,2.48,8.49,5.75,3236,79.51,80.81,6.19,81.27,2.93
2305,160 Cullen,Tipperary,Southern,3,0.52,11.92,4.15,256,90.78,91.13,1.06,91.13,0
2306,161 Curraheen,Tipperary,Southern,0,1,11.44,1.49,262,91.93,95.44,0,92.98,0
2307,162 Donohill,Tipperary,Southern,4,0.69,11.01,3.9,564,87.99,92.67,0,92.24,2.94
2308,163 Drumwood,Tipperary,Southern,3,1.11,10.56,5.83,496,89.53,92.06,1.26,93.02,0
2309,164 Emly,Tipperary,Southern,7,0.62,11.13,3.71,634,87.69,91.15,0.97,91.5,6.67
2310,165 Glengar,Tipperary,Southern,1,2.23,13.41,3.91,246,90.11,91.94,0,91.21,0
2311,166 Golden,Tipperary,Southern,2,0.18,10.55,3.27,685,85.73,89.86,0,91.52,16.28
2437,078 Kilmeadan,Waterford County,Southern,7,1.14,13.14,4.95,727,92.38,95.55,0,91.36,0
2438,079 Newcastle,Waterford County,Southern,2,1.66,14.9,7.28,450,90.73,92.74,0,93.35,0
2439,080 Pembrokestown,Waterford County,Southern,5,1.49,20.3,9.25,456,93.25,96.11,0.82,87.65,0
2440,081 Rathmoylan,Waterford County,Southern,14,0.99,15.23,8.18,908,83.38,87.33,1.84,82.34,3.57
2441,082 Reisk,Waterford County,Southern,16,1.34,15.7,7.38,1033,92.65,95.61,0.18,91.45,0
2442,083 Tramore,Waterford County,Southern,123,1.23,16.89,7.4,7891,83.96,88.58,0.73,84.98,1.65
2443,084 Woodstown,Waterford County,Southern,5,1.53,19.64,11.73,531,88.94,94.14,0,84.19,9.52
2444,085 Ardmore,Waterford County,Southern,9,2.7,13.87,9.63,639,88.38,91.01,1.8,88.68,0
2445,086 Ballyheeny,Waterford County,Southern,8,2.39,14.63,4.52,495,86.69,91.94,0.53,87.69,0
2446,087 Clashmore,Waterford County,Southern,3,1.03,14.09,3.09,360,89.11,91.58,0.5,88.89,0
2447,088 Glenwilliam,Waterford County,Southern,0,1.67,16.67,5.83,156,86.67,93.89,0,88.33,0
2448,089 Grallagh,Waterford County,Southern,3,0,14.94,5.84,210,86.42,90.95,0.41,88.11,0
2449,090 Grange,Waterford County,Southern,5,0.5,13.5,7,281,88.09,91.22,0,87.15,0
2450,091 Kinsalebeg,Waterford County,Southern,6,1.86,13.26,8.49,458,86.91,88.8,0.95,87.74,0
2451,092 Templemichael,Waterford County,Southern,4,1.14,12.93,5.7,397,91.47,93.09,0.23,87.36,0
2452,001 Ballybaan,Galway City,North and West,124,1.91,20.42,10.15,8477,69.32,72.32,11.26,79.63,3.08
2453,002 Baile an Bhriotaihg,Galway City,North and West,10,2.4,19.01,9.42,663,76.12,75.55,9.18,78.84,2
2454,003 Bearna,Galway City,North and West,210,4.08,26.8,20.17,10632,74.7,80.73,4.6,77.02,2.13
2455,004 An Caisleˆn Gearr,Galway City,North and West,57,3.04,21.14,10.71,2646,65.37,68.28,12.03,75.09,2.59
2456,005 Claddagh,Galway City,North and West,67,5.62,21.81,16.41,1929,81.53,85.55,1.9,75.01,0
2457,006 Dangan,Galway City,North and West,40,3.67,20.65,15.62,2889,80.05,85.37,2.16,79.95,1.42
2458,007 Eyre Square,Galway City,North and West,104,4.47,26.84,16.37,2633,71.12,75.8,3.51,62.65,0.44
2459,008 An Cnocˆn Carrach,Galway City,North and West,31,3.96,30.6,24.42,1211,83.46,90.28,0.76,83.83,1.9
2460,009 Lough Atalia,Galway City,North and West,15,2.52,17.93,11.26,747,81.64,86.23,3.83,83.91,2.5
2672,201 Kilcoona,Galway County,North and West,5,1.5,13.5,7.75,541,87.4,95.96,0.16,94.51,0
2673,202 Killeany,Galway County,North and West,9,2.58,18.86,8.53,514,85.38,92.19,0.66,86.56,0
2674,203 Killeen,Galway County,North and West,6,1.34,14.29,7.59,600,91.46,95.58,0,96.5,0
2675,204 Killererin,Galway County,North and West,2,1.21,13.33,4.65,654,89.71,95.2,0,94.81,0
2676,205 Killower,Galway County,North and West,4,0.76,13.36,7.06,779,91.65,95.88,0.12,94.95,5
2677,206 Killursa,Galway County,North and West,17,1.65,16.6,10.01,927,87.12,91.26,1.03,88.66,1.69
2678,207 Kilmoylan,Galway County,North and West,5,0.9,15.84,6.58,921,88.99,94.59,1.35,95.38,4.44
2679,208 Kilshanvy,Galway County,North and West,3,0.38,6.08,3.8,365,93.11,95.92,0,91.62,0
2680,209 Levally,Galway County,North and West,1,0.84,10.08,5.04,334,92.78,96.39,0,96.94,0
2681,210 Milltown,Galway County,North and West,7,1.81,17.46,6.35,551,87.88,94.9,0.32,93.84,4.55
2682,211 Monivea,Galway County,North and West,5,1.4,17.44,6.51,576,88.89,93.67,0,93.89,0
2750,068 Drumdoo,Leitrim,North and West,3,2.18,9.61,3.93,260,87.25,88.59,0,90.97,0
2751,069 Drumod,Leitrim,North and West,8,0.96,19.04,9.04,631,82.92,87.52,2.1,84.66,4.17
2752,070 Fenagh,Leitrim,North and West,1,2.41,17.67,5.22,328,86.54,93.4,0,91.58,0
2753,071 Gortermone,Leitrim,North and West,2,0.95,12.38,3.33,264,91.67,97.57,0.69,97.58,14.29
2754,072 Keeldra,Leitrim,North and West,2,0.71,12.06,4.96,183,92.89,97.97,0,94.95,#DIV/0!
2755,073 Lisgillock,Leitrim,North and West,2,0,8.7,3.62,175,88.83,91.88,0,95.94,0
2756,074 Mohill,Leitrim,North and West,5,1.49,10.21,4.26,1156,84.26,89.21,3.13,88.24,1.01
2757,075 Rinn,Leitrim,North and West,5,1.49,10.95,5.47,252,86.9,93.1,0.69,87.71,0
2758,076 Riverstown,Leitrim,North and West,0,1.69,11.8,5.06,220,88.71,93.95,0.4,90.32,0
2759,077 Roosky,Leitrim,North and West,3,1.33,16,3.73,405,83.16,88.3,3.29,89.34,2.7
2760,078 Rowan,Leitrim,North and West,1,2.37,11.83,1.78,212,85.14,87.95,0,86.45,0
2797,037 An Cheapaigh Dhuibh,Mayo,North and West,1,0.84,12.24,5.06,283,83.98,94.07,0,92.69,0
2798,038 Cong,Mayo,North and West,7,1.64,18.55,7.09,651,84.22,87.71,1.03,84.93,1.92
2799,039 Coonard,Mayo,North and West,3,0.46,10.19,4.63,254,91.04,94.27,0,93.91,0
2800,040 Dalgan,Mayo,North and West,6,1.4,12.98,4.71,973,87.9,92.05,1.08,91.79,10.42
2801,041 Hollymount,Mayo,North and West,2,0.18,12.63,4.39,728,88.67,93.42,1.71,95.14,0
2802,042 Houndswood,Mayo,North and West,5,0.9,12.42,6.32,561,89.05,94.29,0.48,92.9,0
2803,043 Kilcommon,Mayo,North and West,5,0.84,8.19,3.36,614,90.56,95.13,0,94.94,0
2804,044 Kilmaine,Mayo,North and West,8,1.28,10.98,3.71,887,90.33,94.3,0,92.61,8.57
2805,045 Neale,Mayo,North and West,6,0.77,11.54,5.58,671,87.26,91.68,0.39,91.59,6.67
2806,046 Newbrook,Mayo,North and West,3,1.12,10.08,2.24,455,86.5,89.73,1.71,94.92,4.35
2807,047 Abhainn Bhrain,Mayo,North and West,3,1.64,9.84,3.28,206,85.83,92.5,0,87.97,0
2808,048 PartraÍ,Mayo,North and West,10,2.78,20.76,8.61,461,82.76,92.28,0,90.93,3.7
2809,049 Roslee,Mayo,North and West,3,1.42,12.46,1.78,373,90.31,94.19,0,94.67,0
2897,139 Erriff,Mayo,North and West,1,3.75,16.25,5,110,92.44,95.8,0,96,0
2898,140 Glenhest,Mayo,North and West,2,1.76,12.94,3.53,198,85.34,91.81,0,88.94,0
2899,141 Islandeady,Mayo,North and West,6,1.55,15.15,6.49,866,88.82,94.87,0,93.45,0
2900,142 Kilgeever,Mayo,North and West,1,0,7.23,2.41,104,91.23,95.61,0,96.49,#DIV/0!
2901,143 Kilmaclasser,Mayo,North and West,5,1.98,12.43,5.93,466,83.81,92.45,0,89.11,0
2902,144 Kilmeena,Mayo,North and West,23,1.94,18.83,9.31,1225,82.16,90.54,0.27,87.97,0
2903,145 Kilsallagh,Mayo,North and West,4,2.06,13.62,8.23,449,81.34,85.69,0.72,86.15,0
2904,146 Knappagh,Mayo,North and West,17,2.12,18.05,8.7,615,82.88,90.57,0.54,78.96,0
2905,147 Louisburgh,Mayo,North and West,21,2.44,18.75,8.23,740,80.96,87.42,0.98,86.27,2.56
2906,148 Newport East,Mayo,North and West,11,2.61,12.92,5.74,945,85.44,91.14,0.72,90.38,1.49
2907,149 Newport West,Mayo,North and West,5,1.25,12.54,4.12,594,78.36,87.07,1.85,88.85,3.23
2908,702 Owennadornaun(150)/Bundorragha(130),Mayo,North and West,2,2.54,20.34,15.25,121,82.31,90.48,0,80,0
2909,151 Slievemahanagh,Mayo,North and West,7,0.68,13.36,3.42,385,85.18,90.71,0,91.89,0
2910,152 Slievemore,Mayo,North and West,13,1.92,15.47,4.22,784,75.38,88.75,0.1,88.62,0
2911,153 Srahmore,Mayo,North and West,1,1.06,9.57,11.7,113,89.68,92.06,0,83.59,0
2912,154 Westport Rural,Mayo,North and West,29,1.55,21.34,11.45,1344,86.93,93.08,0.32,88.65,1.52
2913,001 Athlone West Rural,Roscommon,North and West,29,1.45,19.52,8.74,3392,76.53,78.81,8.44,82.92,2.62
2914,002 Ballydangan,Roscommon,North and West,2,1.04,13.15,3.76,639,91.16,95.86,0.86,97.15,9.09
3010,100 Lismaha,Roscommon,North and West,0,1.65,13.99,6.58,330,89.67,91.58,0,91.35,0
3011,101 Lissonuffy,Roscommon,North and West,1,0.88,7.08,6.19,156,95.12,96.34,0,95.12,0
3012,102 Mote,Roscommon,North and West,13,1.37,18.52,7.89,792,88,92.67,0.11,91.46,2.5
3013,103 Ogulla,Roscommon,North and West,0,2.27,12.73,2.27,265,80.79,85.98,0.61,90.61,0
3014,104 Roosky,Roscommon,North and West,3,0.62,11.11,1.85,571,81.81,86.53,6.02,91.8,3.33
3015,105 Roscommon Rural,Roscommon,North and West,47,1.24,15.76,7.4,3695,77.59,81.44,6.4,88.12,4.33
3016,106 Roscommon Urban,Roscommon,North and West,10,1.3,14.94,5.39,1054,62.74,64.17,10.42,83.6,7.18
3017,107 Rosmoylan,Roscommon,North and West,0,5.65,14.52,4.84,144,88.89,93.21,0,93.83,0
3018,108 Rossmore,Roscommon,North and West,0,0.86,4.31,2.59,145,86.31,91.07,0,95.83,0
3019,109 Scregg,Roscommon,North and West,2,1.22,15.5,8.21,440,90.53,94.86,0,92.01,4.35
3020,110 Strokestown,Roscommon,North and West,7,1.28,10.53,3.56,835,83.75,87.86,1.71,90.23,3.66
3021,111 Termonbarry,Roscommon,North and West,10,1.3,18.44,8.89,580,83.94,89.44,2.03,89.94,4.76
3086,065 Annagh,Sligo,North and West,8,1.45,19.57,7.97,176,87.56,91.04,0,75.25,0
3087,066 Banada,Sligo,North and West,2,2.18,14.53,3.87,509,84.27,87.91,0.66,88.74,0
3088,067/069 Branchfield/Carrownaskeagh,Sligo,North and West,0,0.87,8.7,7.83,152,95,95.63,0,88.13,0
3089,068 Breencorragh,Sligo,North and West,0,0,11.46,4.17,118,90.08,97.71,0,93.94,0
3090,070 Cartron,Sligo,North and West,0,0.76,16.67,2.27,159,83.68,91.05,0,84.21,0
3091,072 Cloonoghill,Sligo,North and West,2,1.44,7.21,2.88,283,92.18,94.14,0,94.79,0
3092,073 Coolaney,Sligo,North and West,11,1.32,20.26,7.11,965,80.69,86.62,3.34,83.5,3.03
3093,074 Glendarragh,Sligo,North and West,2,1.45,10.87,7.25,149,76.8,86.08,1.03,85.07,0
3094,075 Kilmacteige,Sligo,North and West,1,2.3,10.92,5.17,202,83.82,88.8,0,92.15,0
3095,076 Kilturra,Sligo,North and West,0,1.78,12.43,5.33,207,85.89,91.29,0,86.72,0
3096,077 Leitrim,Sligo,North and West,5,0.83,13.75,4.17,305,84.49,91.97,0,92.08,4.76
3097,078/071 Loughill/Cloonacool,Sligo,North and West,4,0.88,14.47,3.95,299,85.19,89.46,1.14,89.77,0
3098,079 Owenmore,Sligo,North and West,0,2.67,14.67,6.67,90,79.65,80.53,0,80.7,11.11
3099,080 Streamstown,Sligo,North and West,4,1.63,15.22,2.17,275,91.36,95.35,1,90.4,0
3100,081 Temple,Sligo,North and West,3,2.56,17.95,6.15,271,90.33,94,0,80.73,0
3101,082 Tobercurry,Sligo,North and West,15,1.24,13.78,4.33,2040,81.05,86.17,3.3,89.48,3.15
3102,001 Cavan Urban,Cavan,North and West,33,1.52,9.21,3.13,2704,74.61,77.35,6.13,85.61,5.99
3103,002 Bailieborough,Cavan,North and West,25,0.81,10.23,3.22,3390,88.07,90.83,1.66,84.36,3.66
3104,003 Carnagarve,Cavan,North and West,4,1,10.72,2.24,557,90.28,94.33,0,81.54,0
3188,091 Kilgolagh,Cavan,North and West,3,0.92,9.63,1.83,291,91.8,96.21,0.63,89.91,0
3189,092 Loughdawan,Cavan,North and West,0,0.44,8.33,1.32,324,95.86,96.45,0,97.93,0
3190,093 Scrabby,Cavan,North and West,5,1.3,14.58,4.43,549,90.89,94.87,0.5,91.57,0
3312,122 Loch Caol,Donegal,North and West,1,0.5,17,4.5,266,84.98,92.33,0,61.78,0
3313,123 Millford,Donegal,North and West,12,0.81,12.83,4.89,1221,80.75,92.66,0.4,86.21,0
3314,124 Rathmelton,Donegal,North and West,25,1.18,15.17,7.35,1932,82.46,92.53,0.21,74.06,1.43
3315,125 Rathmullan,Donegal,North and West,15,2.64,17.36,7.11,684,80.66,91.51,1.3,83.2,0
3316,126 Ros Goill,Donegal,North and West,9,3.63,17.38,8.37,656,78.94,92.3,0.84,83.3,0
3317,127 Rosnakill,Donegal,North and West,0,1.19,10.71,6.55,230,88.8,95.75,0,78.16,0
3318,128 An Tearmann,Donegal,North and West,1,1.88,13.13,8.44,423,87.22,94.64,0,91.67,0
3319,129 Allt na P_iste,Donegal,North and West,3,1.08,7.58,4.69,373,91.2,95.35,0,79.02,0
3320,130 Castlefinn,Donegal,North and West,5,0.47,7.3,2.83,1043,79.92,94.25,0,80.47,0
3321,131 An Clochˆn,Donegal,North and West,1,0.69,9.12,2.24,783,88.08,95.73,0.11,86.37,0
3322,132 Cloghard,Donegal,North and West,2,0.65,9.74,2.16,572,81.95,96.42,0,86.85,0
3323,133 Clonleigh North,Donegal,North and West,7,0.92,7.33,2.85,1111,76.52,96.69,0,87.59,0
3324,134 Clonleigh South,Donegal,North and West,10,0.42,8.36,2.81,1669,76.24,95.16,0.23,90.29,4
3325,135 Convoy,Donegal,North and West,12,0.58,8.95,2.75,1990,84.21,92.93,0.25,68.55,1.75
3326,136 Dooish,Donegal,North and West,4,0.9,15.22,5.82,844,80.23,91.54,1.33,88.01,3.85
3327,137 Feddyglass,Donegal,North and West,4,1,14.67,3.33,341,76.63,95.06,0,55.68,0
3328,138 Figart,Donegal,North and West,7,1.12,9.29,3.21,760,79.75,93.49,0,57.99,0
3329,139 Gleneely,Donegal,North and West,8,0.99,11.4,3.57,1314,83.32,94.93,0,90.76,0
3330,140 Goland,Donegal,North and West,1,0,9.91,5.41,297,81.15,94.26,0,91.37,0
3331,141 Killygordon,Donegal,North and West,7,1.08,8.87,4.03,944,83.47,93.9,0.18,78.01,8
3332,142 Knock,Donegal,North and West,12,0.91,12.91,6.73,1438,80.65,89.4,4.21,91.15,4.58
3333,143 Lettermore,Donegal,North and West,3,0.77,11.92,3.08,337,83.21,94.57,0,90.05,0
3334,144 MÍn Charraigeach,Donegal,North and West,0,0,9.33,4,101,93.52,97.22,0,95.5,0
3335,145 Raphoe,Donegal,North and West,9,0.86,7.75,2.78,1334,86.18,95.22,0.13,70.36,2.63
3336,146 St. Johnstown,Donegal,North and West,7,0.87,8.93,2.51,1078,77.5,94.97,0.07,83.19,0
3337,147 Stranorlar,Donegal,North and West,27,0.98,11.55,4.87,3551,79.26,88.21,2.88,88.78,5.56
3338,148 Treantaghmucklagh,Donegal,North and West,6,0.38,10,2.88,596,78.84,94.71,0.4,56.28,0
3339,149 Urney West,Donegal,North and West,3,0.5,11.69,2.24,428,70.74,96.86,0,89.97,0
3374,035 Anny,Monaghan,North and West,3,1.65,14.88,4.13,331,90.19,94.55,0,72.87,0
3375,036 Clones Rural,Monaghan,North and West,16,1.72,13.21,4.34,1238,77.33,91.88,0.62,89.67,4.35
3376,037 Cormeen,Monaghan,North and West,2,0.65,10.36,2.27,432,94.74,97.81,0,86.46,0
3377,038 Currin,Monaghan,North and West,5,1.38,9.17,3.9,553,84.95,93.24,1.23,84.7,4.44
3378,039 Dawsongrove,Monaghan,North and West,9,1.1,12.72,3.95,603,88.16,95.47,0.29,74.75,0
3379,040 Drum,Monaghan,North and West,1,0,5.47,2.34,168,90.32,96.24,0,28.88,0
3400,061 Killylough,Monaghan,North and West,5,1.02,12.53,3.84,499,89.11,96.07,0.54,99.12,0
3401,062 Kilmore,Monaghan,North and West,3,1.4,14.89,3.93,453,87.79,95.93,0,94.61,0
3402,063 Monaghan Rural,Monaghan,North and West,60,1.21,13.69,5.52,4226,68.86,75.95,5.04,83.3,7.06
3403,064 Rackwallace,Monaghan,North and West,9,1.19,15.93,4.07,753,84.04,94.2,1,70.76,0
3404,065 Scotstown,Monaghan,North and West,6,0.68,12.72,4.1,979,85.2,96.69,0.17,94.63,0
3405,066 Shanmullagh,Monaghan,North and West,1,0.69,9.03,3.47,184,84.79,95.85,0,98.63,0
3406,067 Sheskin,Monaghan,North and West,1,1.46,9.73,2.19,511,80.73,96.05,0.32,95.83,4.35